article,vendor_id,country_key,supply_region
50579,100087,AU,2173
91782,100087,AU,2174
21491,100087,AU,2175
44533,100087,AU,2176
78242,100087,AU,2177
26418,100087,AU,2178
61003,100087,AU,2179
23727,100087,AU,2180
68284,100087,AU,2181
71616,100087,AU,2182
24248,100087,AU,2183
48251,100087,AU,2185
85500,100087,AU,2187
99662,100087,AU,2188
86864,100087,AU,2189
13387,100087,AU,2190
38190,100087,AU,2191
90602,100087,AU,2192
93188,100087,AU,2193
42437,100087,AU,2194
55006,100087,AU,2195
59376,100087,AU,2197
19821,100087,AU,2201
48327,100087,AU,2203
53529,100087,AU,2204
48084,100087,AU,2205
92913,100087,AU,2208
77912,100087,AU,2209
88566,100087,AU,2210
79565,100087,AU,2211
93833,100087,AU,2212
54412,100087,AU,2213
38836,100087,AU,2214
55940,100087,AU,2215
25080,100087,AU,2216
43669,100087,AU,2217
84267,100087,AU,2219
33105,100087,AU,2220
28869,100087,AU,2221
27507,100087,AU,2222
71395,100087,AU,2223
36617,100087,AU,2224
88701,100087,AU,2225
68710,100087,AU,2226
79734,100087,AU,2228
79290,100087,AU,2229
91386,100087,AU,2230
45046,100087,AU,2231
18075,100087,AU,2232
97399,100087,AU,2234
40275,100087,AU,2235
49189,100087,AU,2236
81330,100087,AU,2237
15001,100087,AU,2238
77814,100087,AU,2239
11610,100087,AU,2240
50431,100087,AU,2241
36668,100087,AU,2242
92676,100087,AU,2243
99657,100087,AU,2244
24791,100087,AU,2245
33841,100087,AU,2246
87711,100087,AU,2247
38806,100087,AU,2248
63137,100087,AU,2249
91105,100087,AU,2250
59371,100087,AU,2252
83113,100087,AU,2253
87681,100087,AU,2254
24573,100087,AU,2255
93908,100087,AU,2256
16532,100087,AU,2257
38000,100087,AU,2258
35981,100087,AU,2259
99419,100087,AU,2260
64531,100087,AU,2261
41571,100087,AU,2262
69492,100087,AU,2263
20216,100087,AU,2264
94471,100087,AU,2265
97721,100087,AU,2266
61488,100087,AU,2267
49980,100087,AU,2268
18380,100087,AU,2269
20648,100087,AU,2270
84027,100087,AU,2272
24031,100087,AU,2273
60160,100087,AU,2274
11003,100087,AU,2275
63155,100087,AU,2277
50826,100087,AU,2278
14552,100087,AU,2279
35907,100087,AU,2280
79641,100087,AU,2281
51914,100087,AU,2282
49131,100087,AU,2283
24958,100087,AU,2285
12923,100087,AU,2286
72224,100087,AU,2287
88838,100087,AU,2288
19919,100087,AU,2289
79676,100087,AU,2290
45139,100087,AU,2291
72059,100087,AU,2292
87226,100087,AU,2293
12241,100087,AU,2294
35851,100087,AU,2295
56161,100087,AU,2296
34200,100087,AU,2300
24969,100087,AU,2301
72530,100087,AU,2302
38407,100087,AU,2303
45197,100087,AU,2304
98076,100087,AU,2305
41281,100087,AU,2307
31999,100087,AU,2308
28900,100087,AU,2309
22978,100087,AU,2311
93214,100087,AU,2312
38263,100087,AU,2313
68901,100087,AU,2314
83530,100087,AU,2316
53909,100087,AU,2317
80481,100087,AU,2318
88878,100087,AU,2319
15761,100087,AU,2320
51738,100087,AU,2321
70133,100087,AU,2322
49887,100087,AU,2323
31719,100087,AU,2324
95834,100087,AU,2325
76617,100087,AU,2326
37362,100087,AU,2327
27032,100087,AU,2328
59675,100087,AU,2329
10114,100087,AU,2330
14485,100087,AU,2331
94104,100087,AU,2332
91519,100087,AU,2333
44091,100087,AU,2334
18884,100087,AU,2335
71757,100087,AU,2336
29532,100087,AU,2338
63226,100087,AU,2343
88786,100087,AU,2344
14170,100087,AU,2346
19863,100087,AU,2347
90684,100087,AU,2348
45096,100087,AU,2350
36725,100087,AU,2352
38093,100087,AU,2354
99897,100087,AU,2356
72297,100087,AU,2357
38674,100087,AU,2359
68412,100087,AU,2361
57368,100087,AU,2362
52445,100087,AU,2363
38802,100087,AU,2364
97613,100087,AU,2367
52347,100087,AU,2368
28616,100087,AU,3001
54084,100087,AU,3002
79162,100087,AU,3003
64744,100087,AU,3004
97745,100087,AU,3005
19215,100087,AU,3006
99167,100087,AU,3007
65807,100087,AU,3008
64412,100087,AU,3009
91156,100087,AU,3010
78634,100087,AU,3011
81488,100087,AU,3012
75968,100087,AU,3013
30300,100087,AU,3014
51169,100087,AU,3015
30777,100087,AU,3016
43143,100087,AU,3018
40706,100087,AU,3019
50336,100087,AU,3020
28253,100087,AU,3021
96705,100087,AU,3022
78119,100087,AU,3025
66686,100087,AU,3026
76075,100087,AU,3027
13854,100087,AU,3028
64556,100087,AU,3030
69501,100087,AU,3031
16658,100087,AU,3032
37339,100087,AU,3034
61229,100087,AU,3035
87427,100087,AU,3036
71911,100087,AU,3037
43572,100087,AU,3039
96049,100087,AU,3040
44188,100087,AU,3041
77259,100087,AU,3043
23335,100087,AU,3045
36366,100087,AU,3047
97897,100087,AU,3048
60548,100087,AU,3051
38087,100087,AU,3054
59111,100087,AU,3055
86152,100087,AU,3057
11732,100087,AU,3058
31453,100087,AU,3059
38351,100087,AU,3061
61894,100087,AU,3062
95110,100087,AU,3065
99628,100087,AU,3068
53496,100087,AU,3071
15082,100087,AU,3072
99762,100087,AU,4000
21183,100087,AU,4002
86294,100087,AU,4008
54486,100087,AU,4016
61882,100087,AU,4020
55747,100087,AU,4022
12349,100087,AU,4026
67294,100087,AU,4027
87785,100087,AU,4028
83878,100087,AU,4034
85110,100087,AU,4036
16554,100087,AU,4037
65990,100087,AU,4039
31437,100087,AU,4040
14967,100087,AU,4041
40004,100087,AU,4042
78481,100087,AU,4043
92562,100087,AU,4044
62191,100087,AU,4045
22467,100087,AU,4046
22307,100087,AU,4047
51040,100087,AU,4048
62599,100087,AU,4049
68362,100087,AU,4050
23472,100087,AU,4051
28795,100087,AU,4052
67376,100087,AU,4053
87114,100087,AU,4054
40855,100087,AU,4055
61034,100087,AU,4057
58383,100087,AU,4058
83328,100087,AU,4059
16005,100087,AU,4060
52985,100087,AU,4061
10141,100087,AU,4062
97258,100087,AU,4064
23450,100087,AU,4065
18572,100087,AU,4066
96944,100087,AU,4067
62779,100087,AU,4068
54933,100087,AU,4069
45351,100087,AU,4070
60857,100087,AU,4071
26006,100087,AU,4072
23795,100087,AU,4073
20630,100087,AU,4074
96396,100087,AU,4075
62390,100087,AU,4076
70931,100087,AU,4077
66554,100087,AU,4078
15392,100087,AU,4079
95175,100087,AU,4080
30754,100087,AU,4081
73778,100087,AU,4082
49583,100087,AU,4083
97576,100087,AU,4084
45286,100087,AU,4085
57028,100087,AU,4086
88235,100087,AU,4087
72783,100087,AU,4088
39456,100087,AU,4089
34587,100087,AU,4090
55265,100087,AU,4091
88772,100087,AU,4092
87288,100087,AU,4093
51181,100087,AU,4094
88244,100087,AU,4095
96636,100087,AU,4096
37629,100087,AU,4097
63606,100087,AU,4098
80093,100087,AU,4099
13823,100087,AU,4100
68640,100087,AU,4101
85295,100087,AU,4102
67688,100087,AU,4103
42495,100087,AU,4104
69575,100087,AU,4105
61816,100087,AU,4106
52198,100087,AU,4107
23866,100087,AU,4108
99057,100087,AU,4109
40011,100087,AU,4110
50838,100087,AU,4111
57719,100087,AU,4112
13199,100087,AU,4113
87075,100087,AU,4114
87603,100087,AU,4115
79084,100087,AU,4116
78918,100087,AU,4117
88840,100087,AU,4118
56063,100087,AU,4119
67806,100087,AU,4120
95115,100087,AU,4121
24087,100087,AU,4122
52886,100087,AU,4123
74333,100087,AU,4124
68340,100087,AU,4125
39799,100087,AU,4126
11525,100087,AU,4128
84126,100087,AU,4129
18007,100087,AU,4131
92372,100087,AU,4133
15791,100087,AU,4134
94801,100087,AU,4135
78956,100087,AU,4136
59337,100087,AU,4137
34943,100087,AU,4138
70280,100087,AU,4139
20973,100087,AU,4140
11366,100087,AU,4141
31109,100087,AU,4142
43754,100087,AU,4143
38747,100087,AU,4144
40046,100087,AU,4145
13306,100087,AU,4146
75829,100087,AU,4147
70493,100087,AU,4148
61355,100087,AU,4149
69612,100087,AU,4150
43373,100087,AU,4151
48675,100087,AU,4152
46687,100087,AU,4153
48904,100087,AU,4154
35011,100087,AU,4155
93500,100087,AU,4156
19543,100087,AU,4157
94844,100087,AU,4163
65507,100087,AU,4164
46413,100087,AU,4166
64335,100087,AU,4169
76077,100087,AU,4170
55899,100087,AU,4172
31019,100087,AU,4173
99412,100087,AU,4174
51747,100087,AU,4177
32772,100087,AU,4180
90881,100087,AU,4182
62798,100087,AU,4183
93701,100087,AU,4184
48547,100087,AU,4185
46373,100087,AU,4186
50054,100087,AU,4187
26954,100087,AU,4189
36896,100087,AU,4191
90476,100087,AU,4194
11783,100087,AU,4195
48628,100087,AU,4196
21300,100087,AU,4197
13967,100087,AU,4198
74319,100087,AU,4200
59298,100087,AU,4201
28950,100087,AU,4202
56292,100087,AU,4203
59600,100087,AU,4205
60884,100087,AU,4207
18984,100087,AU,4208
70140,100087,AU,4209
64115,100087,AU,4210
13477,100087,AU,4211
38777,100087,AU,4212
31409,100087,AU,4213
63055,100087,AU,4215
28730,100087,AU,4216
45766,100087,AU,4217
69281,100087,AU,4218
94656,100087,AU,4219
35262,100087,AU,4220
55591,100087,AU,4221
76828,100087,AU,4222
46939,100087,AU,4223
97687,100087,AU,4225
59663,100087,AU,4226
10086,100087,AU,4227
95760,100087,AU,4228
48960,100087,AU,4229
27501,100087,AU,4230
68182,100087,AU,4231
71801,100087,AU,4232
12455,100087,AU,4233
30447,100087,AU,4235
58353,100087,AU,4237
86161,100087,AU,4238
25178,100087,AU,4239
97006,100087,AU,4240
82013,100087,AU,4241
51918,100087,AU,4242
75075,100087,AU,4243
68379,100087,AU,4245
90309,100087,AU,4246
85886,100087,AU,4247
72644,100087,AU,4249
76988,100087,AU,4250
76269,100087,AU,4251
60356,100087,AU,4252
25501,100087,AU,4253
88087,100087,AU,4254
73262,100087,AU,4256
79590,100087,AU,4257
15538,100087,AU,4258
15166,100087,AU,4259
78279,100087,AU,4260
49164,100087,AU,4261
51172,100087,AU,4262
52616,100087,AU,4263
42758,100087,AU,4264
13117,100087,AU,4265
67121,100087,AU,4266
59164,100087,AU,4267
58305,100087,AU,4269
13455,100087,AU,4270
57122,100087,AU,4271
81128,100087,AU,4272
76716,100087,AU,4274
45525,100087,AU,4275
81609,100087,AU,4278
76127,100087,AU,4279
22055,100087,AU,4280
46419,100087,AU,4282
39388,100087,AU,4284
16073,100087,AU,4285
25432,100087,AU,4288
53339,100087,AU,4289
13139,100087,AU,4290
96761,100087,AU,4292
70116,100087,AU,4296
79657,100087,AU,4297
66968,100087,AU,4298
19548,100087,AU,4299
54357,100087,AU,4304
73831,100087,AU,4305
15398,100087,AU,8101
90977,100087,AU,8201
44580,100087,AU,8301
97677,100087,AU,8401
77424,100087,AU,9000
28884,100089,AU,8101
34830,100089,AU,8102
34896,100089,AU,8201
90950,100089,AU,8202
35160,100089,AU,8401
69483,100089,AU,8402
90894,100233,AU,8101
17853,100233,AU,8201
64815,100233,AU,8401
59448,100234,AU,8101
83288,100234,AU,8201
14148,100234,AU,8401
20684,100256,AU,8101
82707,100256,AU,8201
61631,100256,AU,8401
76947,100351,AU,1001
48248,100351,AU,1002
73534,100351,AU,1003
73284,100351,AU,1004
83676,100351,AU,1005
38692,100351,AU,1006
14380,100351,AU,1007
82467,100351,AU,1008
60532,100351,AU,1009
88714,100351,AU,1010
46021,100351,AU,1012
65122,100351,AU,1014
40895,100351,AU,1016
79269,100351,AU,1017
60493,100351,AU,1019
80762,100351,AU,1020
27003,100351,AU,1021
86106,100351,AU,1022
17263,100351,AU,1023
69294,100351,AU,1026
43183,100351,AU,1027
85903,100351,AU,1029
61993,100351,AU,1031
18586,100351,AU,1033
39355,100351,AU,1036
64451,100351,AU,1040
11736,100351,AU,1042
73340,100351,AU,1045
64067,100351,AU,1046
83555,100351,AU,1047
34755,100351,AU,1051
50884,100351,AU,1053
34711,100351,AU,1056
27909,100351,AU,1057
51738,100351,AU,1058
51208,100351,AU,1059
97962,100351,AU,1060
56727,100351,AU,1061
21850,100351,AU,1062
96128,100351,AU,1063
55726,100351,AU,1064
76345,100351,AU,1065
70978,100351,AU,1066
17295,100351,AU,1067
40382,100351,AU,1068
42509,100351,AU,1069
42034,100351,AU,1070
16074,100351,AU,1071
74254,100351,AU,1072
87006,100351,AU,1073
97843,100351,AU,1076
76924,100351,AU,1078
70446,100351,AU,1079
87912,100351,AU,1081
21477,100351,AU,1082
60753,100351,AU,1083
82167,100351,AU,1084
37859,100351,AU,1085
28166,100351,AU,1087
87646,100351,AU,1088
21798,100351,AU,1089
68633,100351,AU,1090
26276,100351,AU,1092
11573,100351,AU,1093
23962,100351,AU,1094
15177,100351,AU,1095
30370,100351,AU,1096
14558,100351,AU,1115
33369,100351,AU,1119
43596,100351,AU,1120
31351,100351,AU,1121
21733,100351,AU,1122
81559,100351,AU,1123
84846,100351,AU,1124
96857,100351,AU,1125
98039,100351,AU,1126
45735,100351,AU,1127
26938,100351,AU,1128
27710,100351,AU,1129
71162,100351,AU,1130
25416,100351,AU,1131
25884,100351,AU,1132
82355,100351,AU,1133
62925,100351,AU,1134
44627,100351,AU,1135
70482,100351,AU,1136
49897,100351,AU,1137
38441,100351,AU,1138
92273,100351,AU,1139
15316,100351,AU,1140
13784,100351,AU,1141
32844,100351,AU,1142
85251,100351,AU,1143
51154,100351,AU,1144
35631,100351,AU,1145
24184,100351,AU,1146
17544,100351,AU,1147
83253,100351,AU,1148
43918,100351,AU,1149
33434,100351,AU,1150
26309,100351,AU,1151
24241,100351,AU,1152
74573,100351,AU,1153
30571,100351,AU,1154
75214,100351,AU,1155
49733,100351,AU,1156
86585,100351,AU,1157
23486,100351,AU,1158
50993,100351,AU,1159
45367,100351,AU,1160
31771,100351,AU,1161
81541,100351,AU,1162
67102,100351,AU,1163
30713,100351,AU,1164
19373,100351,AU,1165
30963,100351,AU,1166
88048,100351,AU,1167
88908,100351,AU,1168
84984,100351,AU,1169
98477,100351,AU,1170
54569,100351,AU,1172
38705,100351,AU,1173
91415,100351,AU,1174
15690,100351,AU,1175
43866,100351,AU,1176
10146,100351,AU,1177
79628,100351,AU,1178
15195,100351,AU,1179
34791,100351,AU,1180
20069,100351,AU,1181
59870,100351,AU,1182
51610,100351,AU,1183
18941,100351,AU,1184
68538,100351,AU,1185
44691,100351,AU,1186
36062,100351,AU,1187
63352,100351,AU,1188
55578,100351,AU,1189
27624,100351,AU,1191
78120,100351,AU,1192
22191,100351,AU,1193
70562,100351,AU,1194
74766,100351,AU,1195
83113,100351,AU,1196
59484,100351,AU,1197
95591,100351,AU,1198
44288,100351,AU,1199
37040,100351,AU,1200
32047,100351,AU,1201
90052,100351,AU,1202
48703,100351,AU,1203
89072,100351,AU,1204
44759,100351,AU,1205
53741,100351,AU,1206
99892,100351,AU,1207
34659,100351,AU,1208
30307,100351,AU,1209
61125,100351,AU,1210
63861,100351,AU,1211
80862,100351,AU,1212
42305,100351,AU,1213
63590,100351,AU,1214
22824,100351,AU,1215
10942,100351,AU,1216
66177,100351,AU,1218
28005,100351,AU,1219
82441,100351,AU,1220
84219,100351,AU,1221
84841,100351,AU,1222
57202,100351,AU,1223
24805,100351,AU,1224
77581,100351,AU,1225
38809,100351,AU,1226
95911,100351,AU,1227
77662,100351,AU,1228
40912,100351,AU,1229
61370,100351,AU,1230
17403,100351,AU,1231
23372,100351,AU,1232
47821,100351,AU,1233
26697,100351,AU,1234
60672,100351,AU,1235
94186,100351,AU,1236
92923,100351,AU,1237
55583,100351,AU,1239
14601,100351,AU,1240
15983,100351,AU,1241
13595,100351,AU,1242
10328,100351,AU,1243
10160,100351,AU,1244
40621,100351,AU,1245
12321,100351,AU,1246
60103,100351,AU,1249
51654,100351,AU,1250
74505,100351,AU,1252
25019,100351,AU,1257
29075,100351,AU,1259
97460,100351,AU,1260
16067,100351,AU,1262
17826,100351,AU,1263
77278,100351,AU,1264
35653,100351,AU,1265
23920,100351,AU,1266
53389,100351,AU,1269
15891,100351,AU,1270
61825,100351,AU,1271
77160,100351,AU,1273
47673,100351,AU,1274
73119,100351,AU,1275
71365,100351,AU,1276
37700,100351,AU,1277
69827,100351,AU,1279
41819,100351,AU,1280
13773,100351,AU,1281
33957,100351,AU,1283
99303,100351,AU,1285
41306,100351,AU,1286
10139,100351,AU,1288
25642,100351,AU,1289
87241,100351,AU,1290
86440,100351,AU,1291
80770,100351,AU,1292
32273,100351,AU,1293
87395,100351,AU,1294
31388,100351,AU,1295
88670,100351,AU,1296
99017,100351,AU,1297
61290,100351,AU,1299
57675,100351,AU,1301
97885,100351,AU,1302
87820,100351,AU,1303
23977,100351,AU,1304
72052,100351,AU,1306
75808,100351,AU,1309
65665,100351,AU,1310
49894,100351,AU,1312
17009,100351,AU,1314
29855,100351,AU,1315
31667,100351,AU,1316
55348,100351,AU,1317
82023,100351,AU,1318
90639,100351,AU,1320
24714,100351,AU,1321
10861,100351,AU,1322
94759,100351,AU,1325
43370,100351,AU,1326
95039,100351,AU,1329
26757,100351,AU,1330
51768,100351,AU,1334
98909,100351,AU,1335
77383,100351,AU,1336
66730,100351,AU,1337
75590,100351,AU,1338
66470,100351,AU,1339
13733,100351,AU,1340
98671,100351,AU,1344
64044,100351,AU,1345
80249,100351,AU,1346
73772,100351,AU,1347
92945,100351,AU,1348
59522,100351,AU,1349
27507,100351,AU,1351
83965,100351,AU,1352
18026,100351,AU,1353
81224,100351,AU,1354
15325,100351,AU,1355
71313,100351,AU,1356
87308,100351,AU,1358
36971,100351,AU,1360
48357,100351,AU,1362
90975,100351,AU,1366
84087,100351,AU,1368
65599,100351,AU,1369
95478,100351,AU,1372
25427,100351,AU,1373
26353,100351,AU,1375
16431,100351,AU,1376
48733,100351,AU,1378
78364,100351,AU,1380
59827,100351,AU,1381
28953,100351,AU,1382
78894,100351,AU,1383
52914,100351,AU,1384
86599,100351,AU,1386
55702,100351,AU,1387
94733,100351,AU,1388
33668,100351,AU,1389
83225,100351,AU,1390
77235,100351,AU,1391
49158,100351,AU,1393
79110,100351,AU,1394
25504,100351,AU,1395
92463,100351,AU,1396
33205,100351,AU,1397
22568,100351,AU,1398
65764,100351,AU,1399
56188,100351,AU,1400
39762,100351,AU,1401
35789,100351,AU,1402
85658,100351,AU,1403
21066,100351,AU,1404
54013,100351,AU,1405
26890,100351,AU,1406
39354,100351,AU,1407
44413,100351,AU,1408
31475,100351,AU,1409
19813,100351,AU,1410
77559,100351,AU,1411
50863,100351,AU,1412
18727,100351,AU,1413
79397,100351,AU,1414
83598,100351,AU,1415
67022,100351,AU,1416
33305,100351,AU,1417
39179,100351,AU,1418
76741,100351,AU,1419
42649,100351,AU,1420
40571,100351,AU,1421
32241,100351,AU,1422
85901,100351,AU,1423
43666,100351,AU,1424
34168,100351,AU,1425
65694,100351,AU,1426
26503,100351,AU,1427
36980,100351,AU,1428
74184,100351,AU,1429
48578,100351,AU,1430
91291,100351,AU,1431
63210,100351,AU,1432
61555,100351,AU,1433
86351,100351,AU,1434
70509,100351,AU,1435
95728,100351,AU,1436
88808,100351,AU,1437
44480,100351,AU,1438
81105,100351,AU,1439
32259,100351,AU,1440
67765,100351,AU,1441
15765,100351,AU,1442
25790,100351,AU,1443
99932,100351,AU,1444
87277,100351,AU,1445
73040,100351,AU,1447
43245,100351,AU,1449
97177,100351,AU,1450
38190,100351,AU,1451
21921,100351,AU,1452
63963,100351,AU,1453
15351,100351,AU,1454
53081,100351,AU,1456
64091,100351,AU,1457
60498,100351,AU,1458
63167,100351,AU,1459
65808,100351,AU,1460
15646,100351,AU,1461
49273,100351,AU,1462
62666,100351,AU,1463
47597,100351,AU,1464
61153,100351,AU,1465
67845,100351,AU,1466
75495,100351,AU,1467
33908,100351,AU,1468
93595,100351,AU,1469
21896,100351,AU,1470
51052,100351,AU,1471
74588,100351,AU,1472
82091,100351,AU,1474
24092,100351,AU,1475
22018,100351,AU,1476
77179,100351,AU,1477
25260,100351,AU,1478
77562,100351,AU,1479
92009,100351,AU,1480
65586,100351,AU,1481
60936,100351,AU,1482
55541,100351,AU,1483
77751,100351,AU,1484
76135,100351,AU,1485
39527,100351,AU,1486
96986,100351,AU,1487
60713,100351,AU,1488
86591,100351,AU,1489
10592,100351,AU,1490
13896,100351,AU,1491
62443,100351,AU,1492
73055,100351,AU,1493
84647,100351,AU,1494
66826,100351,AU,1495
62560,100351,AU,1496
87415,100351,AU,1497
99167,100351,AU,1498
48757,100351,AU,1499
86913,100351,AU,1500
72745,100351,AU,1501
22939,100351,AU,1502
18273,100351,AU,1503
77306,100351,AU,1504
98059,100351,AU,1505
65547,100351,AU,1506
93577,100351,AU,1507
33963,100351,AU,1508
17697,100351,AU,1509
81222,100351,AU,1510
34113,100351,AU,1511
83066,100351,AU,1512
33050,100351,AU,1513
14462,100351,AU,1514
56012,100351,AU,1515
36939,100351,AU,1516
57341,100351,AU,1517
15054,100351,AU,1518
63055,100351,AU,1519
23023,100351,AU,1520
94110,100351,AU,1521
81394,100351,AU,1994
22731,100351,AU,2000
69985,100351,AU,2002
50839,100351,AU,2003
49918,100351,AU,2004
43049,100351,AU,2007
90834,100351,AU,2009
25479,100351,AU,2010
19658,100351,AU,2011
51868,100351,AU,2016
83401,100351,AU,2017
40217,100351,AU,2018
19730,100351,AU,2019
41745,100351,AU,2020
55466,100351,AU,2022
76283,100351,AU,2023
91353,100351,AU,2024
48496,100351,AU,2025
69536,100351,AU,2026
47588,100351,AU,2027
31747,100351,AU,2028
49964,100351,AU,2030
88342,100351,AU,2040
85738,100351,AU,2046
15681,100351,AU,2048
29371,100351,AU,2052
33103,100351,AU,2053
59742,100351,AU,2054
38559,100351,AU,2056
72737,100351,AU,2058
92062,100351,AU,2061
15338,100351,AU,2062
63404,100351,AU,2064
25630,100351,AU,2065
51185,100351,AU,2066
41606,100351,AU,2067
19690,100351,AU,2068
45038,100351,AU,2069
70777,100351,AU,2070
83566,100351,AU,2071
94694,100351,AU,2072
48901,100351,AU,2073
37407,100351,AU,2074
69103,100351,AU,2075
82484,100351,AU,2077
80233,100351,AU,2078
41567,100351,AU,2079
94866,100351,AU,2080
91483,100351,AU,2081
31335,100351,AU,2082
58381,100351,AU,2083
35287,100351,AU,2084
80447,100351,AU,2085
92372,100351,AU,2086
55122,100351,AU,2087
77240,100351,AU,2090
88648,100351,AU,2091
33433,100351,AU,2092
98586,100351,AU,2093
14598,100351,AU,2094
59073,100351,AU,2095
15616,100351,AU,2096
81149,100351,AU,2097
39275,100351,AU,2098
21261,100351,AU,2099
52832,100351,AU,2100
46724,100351,AU,2101
29473,100351,AU,2102
93521,100351,AU,2103
92349,100351,AU,2105
91017,100351,AU,2106
69257,100351,AU,2107
37849,100351,AU,2108
74395,100351,AU,2109
32631,100351,AU,2110
28675,100351,AU,2111
63067,100351,AU,2112
93793,100351,AU,2113
92008,100351,AU,2114
64407,100351,AU,2115
38109,100351,AU,2116
87127,100351,AU,2117
89384,100351,AU,2118
22896,100351,AU,2119
12457,100351,AU,2120
59660,100351,AU,2121
58176,100351,AU,2122
66505,100351,AU,2123
59798,100351,AU,2124
60551,100351,AU,2125
71306,100351,AU,2126
37358,100351,AU,2127
99045,100351,AU,2128
30709,100351,AU,2129
15499,100351,AU,2130
79306,100351,AU,2131
87335,100351,AU,2132
22972,100351,AU,2133
50081,100351,AU,2134
41789,100351,AU,2135
14752,100351,AU,2136
92746,100351,AU,2137
20036,100351,AU,2138
92064,100351,AU,2140
42055,100351,AU,2141
50937,100351,AU,2142
10116,100351,AU,2143
15976,100351,AU,2144
69448,100351,AU,2145
42471,100351,AU,2146
26970,100351,AU,2147
48282,100351,AU,2148
88906,100351,AU,2149
67807,100351,AU,2150
26045,100351,AU,2151
67711,100351,AU,2152
90413,100351,AU,2153
86835,100351,AU,2154
34744,100351,AU,2155
36596,100351,AU,2156
64721,100351,AU,2157
78593,100351,AU,2158
76085,100351,AU,2159
61705,100351,AU,2160
43642,100351,AU,2161
60063,100351,AU,2162
12534,100351,AU,2164
27329,100351,AU,2165
67453,100351,AU,2166
60669,100351,AU,2167
10733,100351,AU,2168
61169,100351,AU,2169
76357,100351,AU,2170
11164,100351,AU,2171
58236,100351,AU,2172
73423,100351,AU,2173
69323,100351,AU,2174
53509,100351,AU,2175
60593,100351,AU,2176
69592,100351,AU,2177
40830,100351,AU,2178
46314,100351,AU,2179
36829,100351,AU,2180
33827,100351,AU,2181
22576,100351,AU,2182
56812,100351,AU,2183
67249,100351,AU,2185
17016,100351,AU,2187
27421,100351,AU,2188
96091,100351,AU,2189
98653,100351,AU,2190
51327,100351,AU,2191
18014,100351,AU,2192
40939,100351,AU,2193
18884,100351,AU,2194
58230,100351,AU,2195
38931,100351,AU,2197
88911,100351,AU,2201
14353,100351,AU,2203
34019,100351,AU,2204
37833,100351,AU,2205
23433,100351,AU,2206
95424,100351,AU,2208
37467,100351,AU,2209
31607,100351,AU,2210
38609,100351,AU,2211
17881,100351,AU,2212
17241,100351,AU,2213
18930,100351,AU,2214
16820,100351,AU,2215
92548,100351,AU,2216
83693,100351,AU,2217
54941,100351,AU,2219
92670,100351,AU,2220
76973,100351,AU,2221
51254,100351,AU,2222
61047,100351,AU,2223
61678,100351,AU,2224
73301,100351,AU,2225
86031,100351,AU,2226
27213,100351,AU,2228
96040,100351,AU,2229
51980,100351,AU,2230
93176,100351,AU,2231
80243,100351,AU,2232
98631,100351,AU,2234
27645,100351,AU,2235
77161,100351,AU,2236
73376,100351,AU,2237
72209,100351,AU,2238
23918,100351,AU,2239
76932,100351,AU,2240
39600,100351,AU,2241
79372,100351,AU,2242
39584,100351,AU,2243
85079,100351,AU,2244
83966,100351,AU,2245
77624,100351,AU,2246
97216,100351,AU,2247
43039,100351,AU,2248
35874,100351,AU,2249
60884,100351,AU,2250
31495,100351,AU,2252
39811,100351,AU,2253
72984,100351,AU,2254
58178,100351,AU,2255
58318,100351,AU,2256
74863,100351,AU,2257
42486,100351,AU,2258
27426,100351,AU,2259
50690,100351,AU,2260
28206,100351,AU,2261
82462,100351,AU,2262
54525,100351,AU,2263
69551,100351,AU,2264
97254,100351,AU,2265
64868,100351,AU,2266
81250,100351,AU,2267
59015,100351,AU,2268
62527,100351,AU,2269
27358,100351,AU,2270
49210,100351,AU,2272
82260,100351,AU,2273
40735,100351,AU,2274
45381,100351,AU,2275
66610,100351,AU,2277
97645,100351,AU,2278
24484,100351,AU,2279
36871,100351,AU,2280
94218,100351,AU,2281
83796,100351,AU,2282
74713,100351,AU,2283
91263,100351,AU,2285
80728,100351,AU,2286
60268,100351,AU,2287
27851,100351,AU,2288
23177,100351,AU,2289
78213,100351,AU,2290
86257,100351,AU,2291
54380,100351,AU,2292
63397,100351,AU,2293
10201,100351,AU,2294
24976,100351,AU,2295
47656,100351,AU,2296
40280,100351,AU,2300
33480,100351,AU,2301
24663,100351,AU,2302
86592,100351,AU,2303
60879,100351,AU,2304
40838,100351,AU,2305
73696,100351,AU,2307
34094,100351,AU,2308
91064,100351,AU,2309
61702,100351,AU,2311
99491,100351,AU,2312
93497,100351,AU,2313
30372,100351,AU,2314
54206,100351,AU,2316
45636,100351,AU,2317
80483,100351,AU,2318
67435,100351,AU,2319
35610,100351,AU,2320
45580,100351,AU,2321
52985,100351,AU,2322
50878,100351,AU,2323
19943,100351,AU,2324
97137,100351,AU,2325
33820,100351,AU,2326
60270,100351,AU,2327
38792,100351,AU,2328
18648,100351,AU,2329
32574,100351,AU,2330
56021,100351,AU,2331
96382,100351,AU,2332
17694,100351,AU,2333
72234,100351,AU,2334
31934,100351,AU,2335
49723,100351,AU,2336
72249,100351,AU,2338
49433,100351,AU,2343
67357,100351,AU,2344
34574,100351,AU,2346
23196,100351,AU,2347
67484,100351,AU,2348
13822,100351,AU,2350
95484,100351,AU,2352
55593,100351,AU,2354
23560,100351,AU,2356
14161,100351,AU,2357
72874,100351,AU,2359
